filename,otus,sequences,meanSeqLen,shortestSeq,longestSeq,pctMissingData,alignmentLen,shortSequencesRemoved,longBranchesRemoved,monophyliesMasked,nodesCollapsed,divergentOtusRemoved
OG0004845.iq.fa,41,41,201,108,224,0.13172834314550042,232,0,3,0,0,0
OG0008351.iq.fa,22,26,299,100,1104,0.7716053001876173,1312,0,2,1,0,1
OG0000079.iq.fa,47,266,241,98,357,0.46618201131968995,453,1,45,35,0,36
OG0006102.iq.fa,22,30,133,105,157,0.19718875502008032,166,0,0,0,0,3
OG0000249.iq.fa,46,150,327,99,1570,0.8730856553147575,2584,2,8,14,0,36
OG0006452.iq.fa,28,34,315,99,494,0.4258288770053476,550,2,2,1,0,1
OG0008314.iq.fa,23,25,209,101,455,0.6364644714038128,577,0,2,2,0,0
OG0000719.iq.fa,27,95,196,100,704,0.7441695146958305,770,0,4,20,0,15
OG0009088.iq.fa,25,26,198,112,318,0.5329411764705883,425,0,2,0,0,0
OG0006569.iq.fa,32,36,300,114,418,0.31418061897513955,438,0,2,3,0,0
OG0002561.iq.fa,32,77,221,99,868,0.7710870909628673,966,1,2,6,0,19
OG0002031.iq.fa,29,37,294,101,583,0.5949658449658449,728,0,3,0,0,0
OG0000976.iq.fa,43,100,294,100,488,0.4831810193321617,569,0,0,8,0,28
OG0005568.iq.fa,25,25,304,158,350,0.1996842105263158,380,0,0,0,0,0
OG0001094.iq.fa,35,60,363,104,961,0.6645775729646698,1085,0,3,4,0,9
OG0001447.iq.fa,28,74,329,101,1015,0.7954075890682478,1609,0,0,27,0,4
OG0001690.iq.fa,43,47,343,103,450,0.3022400968690538,492,0,2,2,0,1
OG0006380.iq.fa,31,34,593,100,1666,0.6458128597501053,1676,0,2,0,0,2
OG0000686.iq.fa,47,87,372,100,743,0.5748437069948492,877,0,2,9,0,10
OG0006751.iq.fa,39,40,190,117,548,0.6619449378330373,563,0,2,0,0,0
OG0001117.iq.fa,41,60,580,102,941,0.3943517553006604,959,0,4,6,0,5
OG0000255.iq.fa,47,85,354,106,787,0.7092671166827387,1220,0,6,6,0,16
OG0003974.iq.fa,40,53,290,101,437,0.38375439718580107,472,0,0,4,0,6
OG0000705.iq.fa,30,100,170,99,554,0.8035409457900807,867,2,8,20,0,18
OG0004427.iq.fa,31,51,283,101,953,0.7676261994159366,1222,0,2,4,0,3
OG0003172.iq.fa,43,57,344,104,520,0.446522254188526,622,0,2,5,0,6
OG0004859.iq.fa,30,47,259,102,1150,0.7833024976873265,1196,0,4,2,0,3
OG0001204.iq.fa,46,81,484,101,1310,0.6645463561437708,1444,0,3,8,0,11
OG0004462.iq.fa,40,48,193,100,378,0.5366706634692247,417,0,3,1,0,4
OG0003931.iq.fa,32,44,435,102,1276,0.71293521903278,1517,0,5,4,0,3
OG0008719.iq.fa,23,29,318,100,457,0.33503707436469654,479,0,3,2,0,3
OG0007751.iq.fa,27,27,172,102,203,0.4275202354672553,302,0,0,0,0,0
OG0002137.iq.fa,45,72,319,102,463,0.45885034780973866,591,0,3,4,0,11
OG0005024.iq.fa,36,38,174,109,215,0.3792845102079041,281,0,3,0,0,1
OG0006081.iq.fa,28,28,223,115,249,0.11422902494331066,252,0,2,0,0,0
OG0001241.iq.fa,45,108,213,99,317,0.394816913230511,353,1,2,8,0,26
OG0005427.iq.fa,27,40,371,101,1866,0.8143285072391413,2003,0,2,2,0,4
OG0002974.iq.fa,36,57,265,99,893,0.7519265453353009,1070,1,3,3,0,6
OG0004636.iq.fa,21,25,270,100,364,0.2965625,384,0,0,1,0,1
OG0000690.iq.fa,25,121,123,99,292,0.757282344694932,507,3,13,8,0,16
OG0008169.iq.fa,25,30,208,106,326,0.4663256606990622,391,0,3,2,0,0
OG0001088.iq.fa,43,62,538,99,925,0.4309656959694469,946,1,6,4,0,5
OG0005574.iq.fa,24,25,285,105,386,0.2676923076923077,390,0,0,0,0,0
OG0007380.iq.fa,22,32,334,99,1515,0.7811478090255068,1529,1,3,0,0,2
OG0002172.iq.fa,34,53,326,99,794,0.6462264150943396,924,1,3,5,0,2
OG0007714.iq.fa,28,28,222,114,335,0.43166909620991256,392,0,2,0,0,0
OG0002931.iq.fa,39,46,385,105,526,0.3684622500533694,611,0,0,4,0,2
OG0005462.iq.fa,29,39,229,99,484,0.6900584795321637,741,1,2,0,0,7
OG0000241.iq.fa,45,142,173,99,377,0.6303268327916215,468,1,0,8,0,28
OG0008550.iq.fa,22,22,154,116,170,0.1665847665847666,185,0,2,0,0,0
OG0008000.iq.fa,25,34,349,101,998,0.7241659697054177,1266,0,0,1,0,3
OG0007039.iq.fa,25,38,316,105,549,0.461734693877551,588,0,2,7,0,3
OG0000529.iq.fa,36,138,283,99,1076,0.7622811180471897,1191,2,21,10,0,24
OG0008644.iq.fa,27,27,211,114,303,0.3664892437347527,334,0,2,0,0,0
OG0006607.iq.fa,32,33,141,99,166,0.17384370015948963,171,1,0,1,0,0
OG0007015.iq.fa,32,34,189,104,219,0.20526445872466634,238,0,4,2,0,0
OG0008295.iq.fa,21,27,214,100,1002,0.8000414207310759,1073,0,0,0,0,4
OG0007545.iq.fa,22,26,414,102,686,0.40332042058660766,695,0,0,1,0,2
OG0006039.iq.fa,28,33,369,102,1174,0.7101975871568348,1276,0,2,1,0,0
OG0001861.iq.fa,30,61,149,99,345,0.7455099871314272,586,1,11,6,0,10
OG0006798.iq.fa,23,39,190,101,677,0.7337139984198807,714,0,4,4,0,6
OG0002264.iq.fa,29,34,365,99,691,0.6592131255487269,1072,1,0,3,0,1
OG0003476.iq.fa,34,66,179,100,725,0.8696574153426946,1379,0,0,2,0,14
OG0002734.iq.fa,34,69,240,99,717,0.7548074787938003,979,1,6,8,0,7
OG0000183.iq.fa,38,159,347,99,594,0.45920752760742195,643,2,4,29,0,29
OG0003126.iq.fa,36,45,474,99,1915,0.7843969481077258,2199,2,3,1,0,2
OG0001791.iq.fa,38,47,315,102,550,0.4792685071215052,605,0,2,0,0,3
OG0001140.iq.fa,43,109,261,99,662,0.6323178363591788,711,2,0,13,0,27
OG0006235.iq.fa,30,44,186,99,423,0.6738457877201333,573,1,0,1,0,5
OG0005290.iq.fa,37,37,221,100,378,0.4965215785261343,439,0,3,0,0,0
OG0007427.iq.fa,22,32,269,107,629,0.673939393939394,825,0,3,2,0,0
OG0001903.iq.fa,41,60,147,99,311,0.6615825688073395,436,1,4,0,0,11
OG0003236.iq.fa,36,54,210,100,307,0.46371689755913675,393,0,0,4,0,13
OG0006450.iq.fa,21,32,299,102,1334,0.7827887400434468,1381,0,0,0,0,7
OG0006765.iq.fa,29,30,174,105,203,0.16555023923444975,209,0,2,1,0,0
OG0002299.iq.fa,27,49,158,99,195,0.3887794500039398,259,1,0,2,0,16
OG0001591.iq.fa,43,63,351,99,588,0.5475986452850206,778,2,2,5,0,7
OG0007177.iq.fa,24,31,206,105,359,0.49266862170087977,407,0,2,1,0,3
OG0009880.iq.fa,23,24,162,102,262,0.3969135802469136,270,0,2,0,0,0
OG0006895.iq.fa,21,41,361,99,1198,0.7157797777820422,1271,1,2,2,0,6
OG0001105.iq.fa,42,80,787,99,2411,0.7742185259535417,3487,3,4,15,0,8
OG0005830.iq.fa,33,33,117,102,127,0.18160627251536343,143,0,2,0,0,0
OG0003273.iq.fa,33,60,257,99,1564,0.8372418879056047,1582,1,0,4,0,14
OG0001946.iq.fa,40,70,299,99,1193,0.7831197022948109,1382,2,2,2,0,9
OG0008432.iq.fa,25,26,233,103,306,0.2381850175967823,306,0,2,0,0,0
OG0002839.iq.fa,28,50,279,99,852,0.7053009503695882,947,3,4,3,0,4
OG0006887.iq.fa,25,35,200,100,371,0.5071253071253071,407,0,23,2,0,2
OG0002656.iq.fa,42,50,208,109,763,0.7452141982864137,817,0,3,1,0,1
OG0008268.iq.fa,22,28,263,100,952,0.7228766506602641,952,0,2,2,0,2
OG0000591.iq.fa,40,120,222,99,338,0.43504653130287646,394,2,11,4,0,25
OG0010456.iq.fa,22,24,193,100,738,0.7724774244208873,849,0,2,2,0,0
OG0005726.iq.fa,36,40,169,111,200,0.19333333333333333,210,0,3,0,0,1
OG0003514.iq.fa,38,56,263,101,479,0.5423913043478261,575,0,4,6,0,4
OG0007450.iq.fa,26,37,205,101,414,0.628402771002049,554,0,0,1,0,8
OG0005763.iq.fa,29,42,213,99,537,0.7545703338806787,870,1,0,1,0,7
OG0000105.iq.fa,35,243,195,99,906,0.8299852310692419,1148,7,172,14,0,14
OG0000946.iq.fa,31,84,141,100,292,0.7330188679245283,530,0,0,2,0,18
OG0002273.iq.fa,44,66,306,102,428,0.3752009894867038,490,0,4,2,0,6
OG0000204.iq.fa,41,242,251,99,2089,0.9176885508341662,3051,3,57,8,0,27
OG0007338.iq.fa,31,34,262,101,485,0.4716555977229602,496,0,2,0,0,2
OG0000628.iq.fa,40,125,156,100,484,0.7292297063903281,579,0,53,11,0,11
OG0003932.iq.fa,27,49,253,99,740,0.6692653593379986,767,1,2,5,0,4
OG0008500.iq.fa,22,28,168,100,416,0.608058608058608,429,0,2,1,0,3
OG0000997.iq.fa,28,98,203,99,1005,0.8273802299169455,1177,2,61,11,0,7
OG0005589.iq.fa,38,41,108,102,153,0.37881533101045295,175,0,2,2,0,0
OG0000667.iq.fa,34,47,543,100,1716,0.7222306739399735,1958,0,0,0,0,10
OG0005848.iq.fa,23,33,248,107,675,0.7640672124084447,1055,0,3,1,0,4
OG0001525.iq.fa,30,57,144,99,279,0.6296396518288008,389,2,0,2,0,15
OG0003392.iq.fa,40,51,529,112,914,0.4532895802949279,968,0,4,7,0,2
OG0001075.iq.fa,40,118,231,99,730,0.8562484189223375,1608,3,37,8,0,22
OG0002989.iq.fa,24,32,121,99,160,0.44758522727272726,220,1,0,1,0,5
OG0002580.iq.fa,30,82,165,99,701,0.7927745047162612,799,3,51,3,0,4
OG0007801.iq.fa,28,31,242,102,351,0.36449072898145796,381,0,2,1,0,1
OG0001628.iq.fa,38,81,306,99,770,0.664340865144078,913,1,6,16,0,10
OG0000808.iq.fa,33,107,269,99,949,0.7851138040513348,1254,3,6,6,0,23
OG0006338.iq.fa,24,25,300,108,453,0.4275047619047619,525,0,0,1,0,0
OG0005416.iq.fa,27,41,209,100,463,0.5656310090071855,482,0,2,1,0,2
OG0003989.iq.fa,24,41,408,103,1445,0.7608385217341634,1708,0,0,2,0,4
OG0005146.iq.fa,27,33,109,99,138,0.24681295715778476,145,2,0,1,0,1
OG0004848.iq.fa,33,44,308,103,599,0.5161370760900541,638,0,3,2,0,2
OG0004754.iq.fa,21,44,140,100,286,0.6974736636753804,466,0,14,3,0,5
OG0000885.iq.fa,46,85,558,101,1259,0.5894281886156373,1361,0,3,6,0,8
OG0008239.iq.fa,27,30,283,100,831,0.6656065959952886,849,0,2,1,0,1
OG0003820.iq.fa,44,55,261,100,593,0.5935347261434218,644,0,2,4,0,4
OG0008769.iq.fa,23,25,225,105,310,0.4456019656019656,407,0,2,1,0,1
OG0000225.iq.fa,45,190,181,99,571,0.797891212406015,896,3,76,16,0,27
OG0000337.iq.fa,43,195,167,92,534,0.8047268152408339,856,8,29,6,0,33
OG0002492.iq.fa,43,56,493,107,1376,0.6578927828927829,1443,0,6,1,0,5
OG0008899.iq.fa,24,25,195,104,714,0.7333333333333333,732,0,2,0,0,0
OG0001437.iq.fa,39,81,263,100,518,0.6782887893999006,819,0,7,4,0,19
OG0000775.iq.fa,40,58,621,100,1642,0.6787311770471354,1935,0,6,5,0,5
OG0004289.iq.fa,28,47,260,99,580,0.6078431372549019,663,1,2,2,0,6
OG0001167.iq.fa,44,68,421,99,743,0.5324639289678136,901,1,3,9,0,6
OG0008330.iq.fa,21,22,275,122,469,0.6296432062561095,744,0,0,0,0,1
OG0007913.iq.fa,27,31,168,100,213,0.2875888463641334,236,0,2,2,0,2
OG0008906.iq.fa,22,25,174,100,353,0.5995402298850575,435,0,0,1,0,1
OG0004646.iq.fa,42,49,165,99,190,0.18467879762742537,203,1,4,0,0,2
OG0005054.iq.fa,41,43,258,100,328,0.38372093023255816,420,0,2,1,0,1
OG0001018.iq.fa,47,110,243,100,344,0.4597373737373737,450,0,2,3,0,27
OG0004316.iq.fa,42,46,224,111,319,0.46440801079174016,419,0,3,0,0,2
OG0006508.iq.fa,34,39,233,102,370,0.4337191934279313,412,0,2,2,0,1
OG0001735.iq.fa,40,82,314,100,995,0.7533024466822377,1274,0,8,15,0,6
OG0003599.iq.fa,24,49,278,102,975,0.734907881169627,1049,0,3,6,0,5
OG0003443.iq.fa,45,53,233,99,316,0.2853268709249322,327,1,4,1,0,5
OG0007535.iq.fa,25,31,215,99,398,0.5047830923248053,435,1,0,1,0,0
OG0004590.iq.fa,35,52,200,101,288,0.4539928736114022,367,0,4,4,0,7
OG0004582.iq.fa,37,38,208,101,243,0.2534427466515752,279,0,0,0,0,1
OG0004116.iq.fa,30,51,197,103,558,0.6966657630794253,651,0,5,3,0,6
OG0009089.iq.fa,21,23,306,125,844,0.6431644480437313,859,0,0,1,0,0
OG0009332.iq.fa,22,26,330,101,1704,0.8122403463506362,1759,0,2,1,0,0
OG0004955.iq.fa,32,48,279,99,597,0.6437074829931972,784,1,0,5,0,5
OG0003406.iq.fa,29,69,276,99,946,0.7271556719172496,1013,2,4,4,0,16
OG0006260.iq.fa,25,29,221,102,401,0.49902701019693313,443,0,2,0,0,1
OG0005922.iq.fa,25,27,228,107,350,0.42100328176277546,395,0,0,2,0,0
OG0003894.iq.fa,39,45,132,102,143,0.25921787709497207,179,0,2,2,0,3
OG0005153.iq.fa,23,47,151,99,404,0.7287805994051705,558,2,6,5,0,8
OG0000735.iq.fa,35,101,209,103,268,0.4309479728460651,369,0,11,4,0,20
OG0002443.iq.fa,43,58,451,106,726,0.410825877804253,767,0,4,4,0,3
OG0007225.iq.fa,26,33,208,103,315,0.4629022180568572,388,0,2,3,0,2
OG0001811.iq.fa,40,60,139,102,159,0.24829749103942653,186,0,4,4,0,6
OG0002894.iq.fa,32,63,239,99,890,0.7662253193960511,1025,1,5,1,0,15
OG0005116.iq.fa,35,38,173,103,199,0.292266380236305,245,0,4,1,0,1
OG0007260.iq.fa,22,38,252,99,970,0.7489938849108869,1007,1,2,3,0,1
OG0006818.iq.fa,24,40,275,103,1267,0.794392697466468,1342,0,2,3,0,5
OG0005840.iq.fa,31,40,240,100,313,0.2700757575757576,330,0,3,2,0,5
OG0009700.iq.fa,23,24,229,99,434,0.5368686868686868,495,1,2,0,0,1
OG0008112.iq.fa,28,30,165,108,252,0.45236523652365235,303,0,2,1,0,0
OG0002869.iq.fa,37,70,230,99,621,0.6902780441035474,745,1,0,7,0,10
OG0007457.iq.fa,24,33,257,101,925,0.7411438326931284,994,0,2,2,0,0
OG0006245.iq.fa,28,36,225,99,485,0.6179378531073446,590,1,2,3,0,4
OG0007107.iq.fa,32,34,239,100,331,0.3647214854111406,377,0,2,1,0,0
OG0007609.iq.fa,28,30,212,102,293,0.31736334405144695,311,0,0,1,0,1
OG0000319.iq.fa,45,134,220,100,411,0.5888712860279608,537,0,0,15,0,33
OG0006715.iq.fa,31,39,267,100,493,0.46065963606286187,496,0,3,2,0,2
OG0003869.iq.fa,27,51,447,99,2902,0.8673272393180285,3372,3,2,5,0,4
OG0001973.iq.fa,43,48,362,99,476,0.2854740813648294,508,1,2,2,0,0
OG0003034.iq.fa,40,56,213,99,243,0.18001373626373626,260,1,0,1,0,6
OG0006609.iq.fa,32,37,135,104,170,0.506904714933912,274,0,3,0,0,4
OG0001683.iq.fa,37,72,360,100,930,0.6332429990966576,984,0,2,10,0,9
OG0002626.iq.fa,31,53,173,100,239,0.43018867924528303,305,0,0,1,0,13
OG0003564.iq.fa,40,53,280,99,430,0.4734326878827569,533,1,2,7,0,3
OG0002376.iq.fa,27,62,389,99,1536,0.7747072118348058,1727,1,4,4,0,14
OG0000617.iq.fa,45,100,126,99,178,0.482734693877551,245,2,2,7,0,23
OG0004683.iq.fa,38,48,226,105,328,0.4101019965277778,384,0,3,1,0,3
OG0003393.iq.fa,36,46,246,103,334,0.29714285714285715,350,0,2,5,0,2
OG0000347.iq.fa,47,147,319,99,694,0.6068963211820355,814,2,0,13,0,24
OG0006124.iq.fa,38,41,152,102,219,0.5099207905262333,311,0,3,1,0,1
OG0003742.iq.fa,45,58,324,100,469,0.4140731980580107,554,0,2,4,0,5
OG0001434.iq.fa,44,99,150,100,585,0.7438204571310373,586,0,7,1,0,26
OG0004252.iq.fa,31,38,242,99,468,0.5089142735133981,493,1,3,3,0,0
OG0006967.iq.fa,28,31,281,112,1059,0.8113994339174211,1493,0,2,0,0,3
OG0003707.iq.fa,31,57,179,100,418,0.7181158224715394,638,0,23,1,0,8
OG0006161.iq.fa,26,32,373,109,822,0.7132620782208589,1304,0,7,3,0,2
OG0003942.iq.fa,29,36,165,99,196,0.21761453396524486,211,2,2,1,0,2
OG0006922.iq.fa,26,33,196,105,571,0.7441603535353535,768,0,2,1,0,2
OG0004217.iq.fa,27,39,319,105,889,0.6782747768663262,994,0,3,2,0,0
OG0001471.iq.fa,41,77,413,100,870,0.6377169240566789,1142,0,3,9,0,6
OG0002742.iq.fa,32,54,274,99,610,0.6109009718938797,705,3,4,4,0,4
OG0007124.iq.fa,33,33,153,99,215,0.4857636770388448,298,1,2,0,0,0
OG0000788.iq.fa,43,86,298,103,402,0.36420885605196607,469,0,8,29,0,4
OG0004274.iq.fa,29,46,291,100,1161,0.7789277343105213,1317,0,2,3,0,5
OG0007967.iq.fa,25,33,193,99,347,0.5365162415522128,417,1,0,1,0,5
OG0000434.iq.fa,35,137,123,99,235,0.7647517690978993,524,4,6,14,0,22
OG0006193.iq.fa,27,39,197,105,465,0.6709330602841418,601,0,0,2,0,7
OG0004724.iq.fa,35,36,193,102,242,0.3512634708286882,299,0,3,0,0,0
OG0007781.iq.fa,25,33,223,102,379,0.5275540212249074,474,0,2,4,0,0
OG0002393.iq.fa,42,53,295,140,628,0.5826702504191393,709,0,4,0,0,5
OG0008794.iq.fa,22,25,202,109,286,0.46112,375,0,0,3,0,0
OG0007161.iq.fa,28,32,186,101,271,0.3925081433224756,307,0,2,1,0,2
OG0002707.iq.fa,35,49,218,100,615,0.7671554762629998,938,0,3,4,0,6
OG0000471.iq.fa,36,113,260,99,867,0.8193276794493609,1440,1,7,12,0,14
OG0005217.iq.fa,28,43,188,99,368,0.6388901240606518,523,2,2,2,0,9
OG0007871.iq.fa,22,28,339,99,1637,0.800201562106324,1701,1,2,1,0,2
OG0007922.iq.fa,26,29,153,100,270,0.5351599124908845,331,0,2,1,0,0
OG0008759.iq.fa,23,25,177,105,266,0.35985611510791365,278,0,2,1,0,1
OG0000878.iq.fa,46,94,299,100,590,0.5250591016548464,630,0,6,12,0,15
OG0009517.iq.fa,22,25,148,99,270,0.5754285714285714,350,1,0,0,0,3
OG0000324.iq.fa,46,68,481,99,1098,0.631385300868626,1307,1,5,1,0,11
OG0005542.iq.fa,26,36,235,101,764,0.7021546261089987,789,0,2,1,0,0
OG0002811.iq.fa,37,66,217,99,332,0.46597423870151145,407,3,0,3,0,19
OG0007634.iq.fa,21,34,385,100,3127,0.902095186894255,3939,0,0,1,0,10
OG0002052.iq.fa,37,72,321,100,915,0.664839944328462,958,0,4,6,0,4
OG0002483.iq.fa,44,70,311,107,2343,0.8686449358317768,2371,0,3,4,0,10
OG0008655.iq.fa,22,23,335,99,975,0.6779357205385802,1043,2,2,0,0,0
OG0005193.iq.fa,29,37,254,103,387,0.3891373387776266,417,0,2,2,0,1
OG0004915.iq.fa,28,40,318,107,1077,0.7845359078590786,1476,0,3,3,0,2
OG0002854.iq.fa,42,44,299,110,466,0.4584908762123952,553,0,0,1,0,1
OG0000361.iq.fa,42,171,274,99,1166,0.813088276246171,1470,2,11,22,0,32
OG0007640.iq.fa,30,33,224,99,335,0.3845579078455791,365,1,3,1,0,0
OG0006052.iq.fa,26,33,212,100,459,0.5989271243508532,531,0,2,1,0,1
OG0002017.iq.fa,41,68,279,100,672,0.6662625623726193,837,0,4,4,0,8
OG0007671.iq.fa,24,30,208,99,525,0.650613154960981,598,2,3,3,0,1
OG0007310.iq.fa,25,26,215,109,284,0.2557029177718833,290,0,3,0,0,1
OG0005995.iq.fa,36,39,161,102,176,0.15838675213675213,192,0,0,1,0,2
OG0006502.iq.fa,33,37,201,101,277,0.3073279465032042,291,0,2,3,0,1
OG0003483.iq.fa,29,60,215,99,439,0.6228438228438229,572,1,0,4,0,17
OG0003883.iq.fa,26,26,460,123,660,0.3243852921272276,682,0,0,0,0,0
OG0009488.iq.fa,23,25,207,101,426,0.5896442687747036,506,0,0,1,0,0
OG0000826.iq.fa,45,87,355,99,728,0.6249575634123866,948,2,4,6,0,9
OG0004193.iq.fa,35,40,315,104,514,0.42718181818181816,550,0,0,1,0,4
OG0003811.iq.fa,35,55,210,99,684,0.7418715922999889,817,1,2,7,0,9
OG0004542.iq.fa,33,37,151,113,183,0.35285285285285284,234,0,4,2,0,2
OG0001324.iq.fa,40,83,133,103,179,0.44698295255711645,241,0,4,3,0,4
OG0003052.iq.fa,37,47,351,102,610,0.4880609495493821,687,0,3,3,0,4
OG0006634.iq.fa,30,37,259,102,349,0.2739695002264835,358,0,2,1,0,5
OG0001494.iq.fa,43,77,154,102,298,0.6160108548168249,402,0,3,2,0,28
OG0004995.iq.fa,31,47,268,99,603,0.5791035816714467,638,1,4,4,0,3
OG0003223.iq.fa,41,51,274,101,848,0.7028265851795263,924,0,2,1,0,3
OG0000286.iq.fa,46,190,188,100,302,0.6332070448494778,514,0,0,12,0,33
OG0002431.iq.fa,36,74,142,99,204,0.4723723723723724,270,1,4,3,0,18
OG0003773.iq.fa,30,45,293,100,1903,0.8588883539292783,2077,0,2,0,0,2
OG0001361.iq.fa,24,81,238,99,337,0.4761362094695428,455,1,3,5,0,20
OG0004507.iq.fa,36,45,235,101,464,0.5893147502903601,574,0,2,3,0,2
OG0003854.iq.fa,33,34,249,103,388,0.5589796980739198,565,0,3,0,0,0
OG0006671.iq.fa,28,39,243,102,1008,0.7661765068105125,1041,0,2,2,0,0
OG0003017.iq.fa,43,47,284,100,361,0.2539788909365053,381,0,4,0,0,2
OG0002161.iq.fa,40,44,374,111,536,0.48164819944598336,722,0,3,0,0,3
OG0000400.iq.fa,33,123,251,99,1112,0.7818392989124696,1155,2,18,14,0,24
OG0001212.iq.fa,36,53,220,102,1288,0.8564050347179626,1538,0,0,1,0,8
OG0000150.iq.fa,35,201,144,99,350,0.7528112860355756,584,2,85,11,0,24
OG0007409.iq.fa,22,38,163,99,422,0.6637426900584795,486,4,0,0,0,6
OG0001742.iq.fa,24,42,554,100,1162,0.5461967110903281,1222,0,0,3,0,6
OG0006119.iq.fa,29,38,243,100,477,0.5216627029262745,509,0,2,3,0,2
OG0004063.iq.fa,28,50,287,101,1020,0.74247533632287,1115,0,2,8,0,6
OG0002328.iq.fa,45,64,403,103,694,0.5257417743830788,851,0,5,5,0,5
OG0005671.iq.fa,29,42,241,102,633,0.6873262923846581,771,0,0,1,0,10
OG0008764.iq.fa,21,27,183,100,382,0.5497458242556281,408,0,3,1,0,2
OG0004533.iq.fa,28,35,193,101,528,0.69924578527063,644,0,5,0,0,3
OG0002678.iq.fa,36,64,223,100,462,0.5181169181034483,464,0,4,4,0,18
OG0005321.iq.fa,21,39,381,99,542,0.32722832722832723,567,1,5,0,0,8
OG0007596.iq.fa,22,27,195,99,416,0.6089957693164106,499,1,2,4,0,0
OG0002988.iq.fa,38,51,400,101,940,0.6510520657349101,1149,0,4,5,0,4
OG0000409.iq.fa,41,104,233,99,625,0.8794325183860068,1935,1,7,6,0,25
OG0005981.iq.fa,36,39,140,101,176,0.20788063160944517,177,0,4,0,0,1
OG0007119.iq.fa,26,33,191,101,551,0.7589081772498858,796,0,0,0,0,4
OG0005292.iq.fa,31,39,262,103,496,0.5702295522262789,611,0,4,2,0,1
OG0002782.iq.fa,32,74,206,99,1827,0.9111869601560323,2328,1,0,1,0,21
OG0002975.iq.fa,31,58,247,99,535,0.6150499516596841,642,1,2,5,0,13
OG0002353.iq.fa,43,74,405,99,2353,0.8594388424485512,2884,2,3,13,0,5
OG0000866.iq.fa,42,97,331,100,2077,0.8513992485517037,2228,0,5,6,0,14
OG0000018.iq.fa,47,429,312,99,550,0.5621213755856113,713,1,57,46,0,39
OG0002685.iq.fa,29,58,255,101,369,0.4254815159987574,444,0,2,0,0,21
OG0000032.iq.fa,48,553,254,99,534,0.6541443902822549,736,7,487,6,0,16
OG0003097.iq.fa,38,54,394,102,747,0.4738024691358025,750,0,2,5,0,6
OG0001620.iq.fa,37,48,280,99,427,0.5802145708582834,668,1,0,3,0,3
OG0000562.iq.fa,40,55,429,103,724,0.48778849279445224,839,0,2,6,0,6
OG0001370.iq.fa,41,70,300,99,511,0.4513188822146775,547,2,6,5,0,16
OG0005606.iq.fa,30,31,226,102,315,0.3388983210714959,342,0,2,1,0,0
OG0008799.iq.fa,21,23,228,100,292,0.24728260869565216,304,0,0,2,0,0
OG0001866.iq.fa,40,55,379,105,704,0.48316635745207176,735,0,3,2,0,5
OG0003353.iq.fa,36,40,322,100,420,0.24295774647887325,426,0,2,2,0,1
OG0006846.iq.fa,21,25,254,101,1280,0.8160636758321274,1382,0,2,0,0,2
OG0001025.iq.fa,36,65,239,108,353,0.5165811965811966,495,0,2,4,0,21
OG0004292.iq.fa,22,39,230,100,546,0.7255063949574689,838,0,0,0,0,12
OG0004451.iq.fa,39,48,271,101,359,0.3417779126213592,412,0,3,1,0,5
OG0006570.iq.fa,33,34,205,104,254,0.2570332480818414,276,0,2,0,0,0
OG0003316.iq.fa,39,42,226,99,283,0.2512965582272513,303,1,3,1,0,1
OG0005243.iq.fa,30,38,325,108,604,0.5217105263157895,680,0,2,2,0,4
OG0009799.iq.fa,22,22,184,100,214,0.21586073500967118,235,0,2,0,0,0
OG0001060.iq.fa,47,82,525,99,1829,0.7798954120194468,2388,1,3,10,0,11
OG0004606.iq.fa,32,40,287,102,675,0.593069306930693,707,0,2,5,0,3
OG0003108.iq.fa,32,66,178,99,440,0.7341269841269841,672,1,0,3,0,22
OG0004101.iq.fa,28,55,290,99,869,0.756357545302269,1194,1,0,3,0,11
OG0005713.iq.fa,44,45,126,110,140,0.13011494252873562,145,0,3,1,0,0
OG0003458.iq.fa,43,48,273,100,388,0.3276003276003276,407,0,2,4,0,0
OG0007272.iq.fa,23,24,264,103,365,0.3245950554134697,391,0,0,1,0,0
OG0001139.iq.fa,45,103,184,100,236,0.3717154312601478,293,0,4,3,0,17
OG0006460.iq.fa,25,35,305,99,943,0.7197640891218873,1090,2,2,3,0,2
OG0007722.iq.fa,24,32,227,104,812,0.7762315270935961,1015,0,2,4,0,1
OG0004968.iq.fa,31,45,232,99,376,0.49583032055917087,461,1,3,2,0,4
OG0001469.iq.fa,39,78,528,99,3264,0.8848110749549912,4586,2,5,8,0,7
OG0006130.iq.fa,30,34,165,99,211,0.31953522149600583,243,1,19,1,0,0
OG0004877.iq.fa,30,35,282,104,539,0.564923076923077,650,0,4,0,0,1
OG0009475.iq.fa,22,27,205,104,576,0.663321778264307,609,0,2,1,0,0
OG0001708.iq.fa,36,77,331,101,1050,0.7259503741291821,1208,0,3,10,0,21
OG0003611.iq.fa,34,46,295,99,605,0.551131490400475,659,1,2,2,0,1
OG0005968.iq.fa,23,44,195,101,538,0.8115694517428621,1038,0,10,0,0,12
OG0004348.iq.fa,25,37,270,103,837,0.6987600072232589,898,0,2,2,0,4
OG0002003.iq.fa,37,75,248,100,587,0.6734558180227471,762,0,5,12,0,15
OG0008465.iq.fa,25,28,230,99,387,0.4846141581632653,448,1,2,2,0,1
OG0003341.iq.fa,36,59,253,100,621,0.6218393998332871,671,0,3,1,0,6
